time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-05-11T08:28:01.560Z,33.0103333,-116.461,10.23,1.52,ml,49,26,0.1121,0.19,ci,ci38589064,2019-05-13T14:12:59.710Z,"15km ESE of Julian, CA",earthquake,0.24,0.5,0.144,26,reviewed,ci,ci
2019-05-11T08:24:14.710Z,33.5283333,-116.5583333,15.21,0.65,ml,21,63,0.04944,0.15,ci,ci38589056,2019-05-13T14:12:16.624Z,"11km ESE of Anza, CA",earthquake,0.36,0.46,0.127,19,reviewed,ci,ci
2019-05-11T08:14:05.690Z,38.8191681,-122.8130035,2.99,0.83,md,20,63,0.004801,0.02,nc,nc73180190,2019-05-11T10:08:02.855Z,"7km NW of The Geysers, CA",earthquake,0.29,0.56,0.05,4,automatic,nc,nc
2019-05-11T08:10:35.781Z,61.8161,-150.9612,61.5,1.8,ml,,,,0.87,ak,ak01960s85f7,2019-05-11T08:14:52.864Z,"49km W of Willow, Alaska",earthquake,,1.4,,,automatic,ak,ak
2019-05-11T08:01:21.180Z,36.12,-117.6633333,1.8,0.81,ml,11,116,0.07247,0.17,ci,ci38589048,2019-05-13T14:12:31.033Z,"27km ENE of Coso Junction, CA",earthquake,0.46,0.75,0.139,9,reviewed,ci,ci
2019-05-11T07:51:29.270Z,38.8035011,-122.73983,1.75,1.01,md,16,62,0.01609,0.04,nc,nc73180185,2019-05-11T09:43:02.691Z,"2km SW of Cobb, CA",earthquake,0.24,0.52,0.1,5,automatic,nc,nc
2019-05-11T07:48:06.140Z,33.5406667,-118.2351667,4.72,1.33,ml,26,98,0.1784,0.29,ci,ci38589040,2019-05-13T16:10:55.790Z,"22km SSE of San Pedro, CA",earthquake,0.4,1.47,0.069,20,reviewed,ci,ci
2019-05-11T07:38:35.290Z,36.6125,-121.1161667,7.54,1.01,md,13,141,0.06537,0.09,nc,nc73180180,2019-05-13T23:13:03.182Z,"9km NNE of Pinnacles, CA",earthquake,0.45,0.89,0.204,14,reviewed,nc,nc
2019-05-11T07:37:23.225Z,61.957,-150.1757,24.9,1.5,ml,,,,0.1,ak,ak01960rsh7m,2019-05-11T07:42:56.299Z,"24km NNW of Willow, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-05-11T07:36:36.752Z,55.3409,164.3154,39.06,4.2,mb,,126,4.058,0.56,us,us70003jqh,2019-05-11T08:03:10.040Z,"107km W of Nikol'skoye, Russia",earthquake,11.6,10.8,0.079,45,reviewed,us,us
2019-05-11T07:33:10.230Z,18.0633,-64.1358,50,2.79,md,7,351,1.7148,0.42,pr,pr2019131007,2019-05-12T04:36:54.040Z,"66km ENE of Christiansted, U.S. Virgin Islands",earthquake,10.53,18.9,0.1,5,reviewed,pr,pr
2019-05-11T07:32:29.790Z,37.0315,-121.4863333,6.22,0.8,md,15,65,0.006211,0.03,nc,nc73180175,2019-05-13T23:10:04.158Z,"8km ENE of Gilroy, CA",earthquake,0.26,0.44,0.101,15,reviewed,nc,nc
2019-05-11T07:27:31.190Z,36.1153333,-117.6596667,-0.17,0.78,ml,9,170,0.07734,0.11,ci,ci38589032,2019-05-13T14:12:34.140Z,"27km ENE of Coso Junction, CA",earthquake,0.34,0.6,0.147,8,reviewed,ci,ci
2019-05-11T07:07:29.910Z,38.7784996,-122.7596664,1.03,1.07,md,12,103,0.01854,0.04,nc,nc73180170,2019-05-11T08:27:04.231Z,"0km WNW of The Geysers, CA",earthquake,0.29,0.59,0.07,5,automatic,nc,nc
2019-05-11T07:05:57.380Z,34.0873333,-117.301,16.05,0.79,ml,50,54,0.1102,0.18,ci,ci38589016,2019-05-13T15:49:55.233Z,"2km NE of Colton, CA",earthquake,0.22,0.44,0.169,16,reviewed,ci,ci
2019-05-11T07:03:31.580Z,33.6415,-116.7125,11.93,0.35,ml,18,89,0.06425,0.05,ci,ci38589008,2019-05-13T14:12:48.687Z,"10km NNW of Anza, CA",earthquake,0.19,0.28,0.09,8,reviewed,ci,ci
2019-05-11T06:59:29.121Z,60.0315,-153.4069,135.3,2,ml,,,,0.57,ak,ak01960rbrt9,2019-05-11T07:03:48.175Z,"62km SW of Redoubt Volcano, Alaska",earthquake,,0.7,,,automatic,ak,ak
2019-05-11T06:57:26.914Z,60.9041,-149.323,30.2,2,ml,,,,0.73,ak,ak01960rbc7m,2019-05-11T07:01:37.303Z,"37km WNW of Whittier, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-05-11T06:49:37.497Z,66.3119,-157.4389,0,1.4,ml,,,,0.86,ak,ak01960r9nat,2019-05-11T06:53:15.107Z,"70km SSW of Kobuk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-05-11T06:41:05.954Z,63.0268,-151.6699,12.3,1,ml,,,,0.49,ak,ak01960r7v57,2019-05-11T06:44:33.180Z,"111km NW of Talkeetna, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-05-11T06:40:26.290Z,38.8288345,-122.8095016,0.84,0.88,md,6,173,0.00545,0.01,nc,nc73180165,2019-05-11T08:01:03.090Z,"7km NW of The Geysers, CA",earthquake,0.52,1.23,,1,automatic,nc,nc
2019-05-11T06:27:29.153Z,61.7789,-149.4081,25.7,1.6,ml,,,,0.55,ak,ak01960r4wwh,2019-05-11T06:31:50.479Z,"9km WNW of Fishhook, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-05-11T06:16:17.470Z,33.452,-116.5713333,9.79,0.73,ml,29,78,0.04979,0.12,ci,ci38588976,2019-05-13T14:12:50.792Z,"15km SE of Anza, CA",earthquake,0.19,0.36,0.195,19,reviewed,ci,ci
2019-05-11T06:00:30.860Z,54.1268333,-166.0265,3.68,-0.97,ml,4,152,0.02618,0.19,av,av70831204,2019-05-13T19:21:54.930Z,"16km W of Akutan, Alaska",earthquake,0.81,1.21,0.211,3,reviewed,av,av
2019-05-11T05:59:19.230Z,19.4061661,-155.2788391,-0.14,1.87,md,21,39,0.01247,0.13,hv,hv70946241,2019-05-11T06:02:38.350Z,"5km WSW of Volcano, Hawaii",earthquake,0.15,0.21,0.37,18,automatic,hv,hv
2019-05-11T05:56:26.730Z,54.1263333,-166.0273333,3.84,-0.77,ml,4,151,0.02574,0.19,av,av70831199,2019-05-13T19:03:16.450Z,"16km W of Akutan, Alaska",earthquake,0.75,1.17,0.18,3,reviewed,av,av
2019-05-11T05:53:25.140Z,36.6565,-121.2741667,4.72,2.74,md,57,55,0.05012,0.05,nc,nc73180160,2019-05-13T21:18:02.521Z,"15km SSE of Tres Pinos, CA",earthquake,0.1,0.48,0.173,103,reviewed,nc,nc
2019-05-11T05:48:18.970Z,33.2581667,-116.8226667,14.25,0.3,ml,16,74,0.05794,0.17,ci,ci38588960,2019-05-13T14:13:06.369Z,"6km WNW of Lake Henshaw, CA",earthquake,0.34,0.75,0.039,4,reviewed,ci,ci
2019-05-11T05:40:22.010Z,33.9713333,-116.8123333,17.1,1.18,ml,54,45,0.06205,0.18,ci,ci38588944,2019-05-13T15:29:57.789Z,"6km NNW of Cabazon, CA",earthquake,0.18,0.44,0.149,29,reviewed,ci,ci
2019-05-11T05:40:20.180Z,33.974,-116.8093333,17.72,0.67,ml,37,62,0.06101,0.2,ci,ci37418709,2019-05-13T15:38:55.919Z,"7km NNW of Cabazon, CA",earthquake,0.29,0.63,0.156,18,reviewed,ci,ci
2019-05-11T05:39:17.170Z,19.9305,-155.5058289,38.42,1.94,md,37,248,0.1604,0.12,hv,hv70946211,2019-05-11T05:42:43.970Z,"17km SSW of Honoka'a, Hawaii",earthquake,0.92,0.73,0.19,3,automatic,hv,hv
2019-05-11T05:38:41.725Z,62.9557,-150.7967,105.9,2.3,ml,,,,0.52,ak,ak01960qlv3g,2019-05-11T05:43:20.918Z,"78km NNW of Talkeetna, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-05-11T05:35:50.310Z,18.8655,-66.8585,9,2.73,md,7,301,0.5293,0.22,pr,pr2019131006,2019-05-11T08:34:10.742Z,"42km N of Hatillo, Puerto Rico",earthquake,1.49,2.41,0,3,reviewed,pr,pr
2019-05-11T05:32:42.680Z,36.118,-117.6628333,1.32,1.43,ml,19,115,0.07449,0.13,ci,ci38588928,2019-05-13T14:13:23.823Z,"27km ENE of Coso Junction, CA",earthquake,0.27,0.42,0.139,21,reviewed,ci,ci
2019-05-11T05:23:23.265Z,-30.2596,-179.95,363.71,4.5,mb,,117,7.426,0.48,us,us70003jp1,2019-05-11T05:53:23.040Z,"164km NW of L'Esperance Rock, New Zealand",earthquake,14.8,7.7,0.104,27,reviewed,us,us
2019-05-11T05:21:36.720Z,33.1886667,-115.616,1.78,1.34,ml,32,60,0.0078,0.22,ci,ci38588920,2019-05-13T15:20:22.817Z,"11km WSW of Niland, CA",earthquake,0.26,0.21,0.263,16,reviewed,ci,ci
2019-05-11T05:20:50.138Z,66.3395,-157.395,0,1.1,ml,,,,1.08,ak,ak01960qi0wl,2019-05-11T05:23:46.659Z,"67km SSW of Kobuk, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-05-11T05:16:12.647Z,66.321,-157.2487,7.8,1.2,ml,,,,0.76,ak,ak01960qh35c,2019-05-11T05:19:05.529Z,"67km SSW of Kobuk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-05-11T05:15:50.030Z,19.4445,-155.6035004,-0.71,1.74,md,13,94,0.007324,0.2,hv,hv70946176,2019-05-11T05:18:59.160Z,"27km E of Honaunau-Napoopoo, Hawaii",earthquake,0.45,0.55,0.13,9,automatic,hv,hv
2019-05-11T05:15:30.640Z,17.963,-67.2025,4,1.78,md,3,300,0.1025,0.1,pr,pr2019131005,2019-05-11T08:33:54.839Z,"2km SW of Pole Ojea, Puerto Rico",earthquake,0.97,3.84,0.06,2,reviewed,pr,pr
2019-05-11T05:05:02.290Z,60.0801,-152.8887,104.5,1.7,ml,,,,0.79,ak,ak01960qeph6,2019-05-11T05:15:24.471Z,"45km S of Redoubt Volcano, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-05-11T05:04:21.969Z,-21.7616,168.8988,10,5,mb,,93,1.59,0.81,us,us70003jnv,2019-05-11T05:23:04.040Z,"107km ESE of Tadine, New Caledonia",earthquake,8.9,1.9,0.089,40,reviewed,us,us
2019-05-11T05:02:12.140Z,37.6308333,-119.3528333,4.09,1.2,md,15,143,0.2171,0.14,nc,nc73180150,2019-05-13T19:57:03.908Z,"23km ESE of Yosemite Valley, CA",earthquake,0.56,31.61,0.22,11,reviewed,nc,nc
2019-05-11T05:00:28.750Z,17.8956,-67.1491,38,1.48,md,3,319,0.1176,0.24,pr,pr2019131004,2019-05-11T08:33:24.902Z,"9km SSE of Pole Ojea, Puerto Rico",earthquake,7.14,2.02,0,2,reviewed,pr,pr
2019-05-11T04:59:27.141Z,63.1663,-150.3669,105.5,3.3,ml,,,,0.63,ak,ak01960q4wdj,2019-05-11T05:19:29.040Z,"75km WSW of Cantwell, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-05-11T04:57:53.398Z,65.4019,-153.3213,11.5,1.1,ml,,,,0.57,ak,ak01960q4j1n,2019-05-11T05:00:38.310Z,"63km WNW of Tanana, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-05-11T04:54:42.960Z,36.954,-113.8806667,11.85,1.28,md,8,102,0.1988,0.15,uu,uu60324512,2019-05-13T20:07:54.240Z,"7km NE of Beaver Dam, Arizona",earthquake,1.17,1.24,0.415,4,reviewed,uu,uu
2019-05-11T04:44:32.150Z,46.7625,-121.895333333333,3.2,-0.03,md,7,235,,0.06,uw,uw61522292,2019-05-14T19:34:58.050Z,"24km NW of Packwood, Washington",earthquake,0.5,0.74,0.163188088078763,6,reviewed,uw,uw
2019-05-11T04:40:33.270Z,33.452,-116.573,10.26,0.76,ml,30,78,0.04908,0.14,ci,ci38588880,2019-05-13T14:13:40.350Z,"15km SE of Anza, CA",earthquake,0.21,0.38,0.18,20,reviewed,ci,ci
2019-05-11T04:37:58.950Z,38.8116684,-122.8255005,2.18,0.56,md,11,103,0.004009,0.04,nc,nc73180140,2019-05-11T04:52:02.482Z,"7km WNW of The Geysers, CA",earthquake,0.42,0.82,,1,automatic,nc,nc
2019-05-11T04:37:19.950Z,34.7518333,-117.8143333,1.29,0.85,ml,14,80,0.06377,0.1,ci,ci38588872,2019-05-13T14:13:55.428Z,"16km N of Lake Los Angeles, CA",earthquake,0.25,0.44,0.089,18,reviewed,ci,ci
2019-05-11T04:34:22.610Z,51.7961667,-178.7998333,6.13,0.42,ml,5,108,0.02336,0.09,av,av61994871,2019-05-13T18:43:37.520Z,"46km WSW of Tanaga Volcano, Alaska",earthquake,0.58,0.77,0.126,5,reviewed,av,av
2019-05-11T04:12:07.640Z,38.8088333,-122.8221667,2.83,1.38,md,41,51,0.005478,0.04,nc,nc73180135,2019-05-14T02:52:03.013Z,"7km WNW of The Geysers, CA",earthquake,0.13,0.25,0.201,10,reviewed,nc,nc
2019-05-11T04:08:51.600Z,38.2418,-117.715,7.2,1.1,ml,16,184.85,0.385,0.09,nn,nn00684514,2019-05-11T04:12:51.948Z,"46km WNW of Tonopah, Nevada",earthquake,,11,,,automatic,nn,nn
2019-05-11T04:06:27.600Z,36.6956667,-84.074,25.21,2.63,md,19,95,0.2971,0.29,se,se60271236,2019-05-14T13:08:36.604Z,"8km ESE of Williamsburg, Kentucky",earthquake,0.59,1.92,0.084,16,reviewed,se,se
2019-05-11T04:00:09.331Z,66.3916,-157.4344,9.5,1.4,ml,,,,0.8,ak,ak01960ps7tx,2019-05-11T04:03:17.704Z,"62km SSW of Kobuk, Alaska",earthquake,,0.8,,,automatic,ak,ak
2019-05-11T03:56:36.000Z,36.681,-121.3005,1.51,1.64,md,40,83,,0.07,nc,nc73180130,2019-05-14T02:27:03.858Z,"12km S of Tres Pinos, CA",earthquake,0.19,1.09,0.361,39,reviewed,nc,nc
2019-05-11T03:55:14.488Z,61.3711,-150.0509,42.5,2.1,ml,,,,0.54,ak,ak01960pil0o,2019-05-11T04:01:06.927Z,"17km SSW of Big Lake, Alaska",earthquake,,0.8,,,automatic,ak,ak
2019-05-11T03:52:46.987Z,66.3204,-157.4266,0,1.1,ml,,,,1.2,ak,ak01960pi0d6,2019-05-11T04:01:06.527Z,"69km SSW of Kobuk, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-05-11T03:46:47.190Z,33.325,-116.4081667,7.4,0.59,ml,31,56,0.03439,0.17,ci,ci38588832,2019-05-13T15:13:04.213Z,"8km NNW of Borrego Springs, CA",earthquake,0.26,0.55,0.035,4,reviewed,ci,ci
2019-05-11T03:40:31.510Z,38.8008347,-122.7703323,1.2,0.88,md,13,66,0.01481,0.04,nc,nc73180125,2019-05-11T05:39:03.746Z,"3km NNW of The Geysers, CA",earthquake,0.27,0.47,0.05,5,automatic,nc,nc
2019-05-11T03:35:56.470Z,33.5031667,-116.767,3.6,0.11,ml,21,80,0.02934,0.15,ci,ci38588824,2019-05-13T15:07:46.289Z,"10km WSW of Anza, CA",earthquake,0.22,0.45,0.151,2,reviewed,ci,ci
2019-05-11T03:33:02.980Z,33.4978333,-116.771,2.5,1.19,ml,61,33,0.02849,0.18,ci,ci38588816,2019-05-13T15:03:51.260Z,"11km NE of Aguanga, CA",earthquake,0.13,0.21,0.102,34,reviewed,ci,ci
2019-05-11T03:31:16.874Z,59.8269,-153.0196,101.3,2,ml,,,,0.58,ak,ak01960pdg07,2019-05-11T03:41:51.342Z,"66km W of Anchor Point, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-05-11T03:27:03.830Z,36.1296667,-117.666,6.5,0.75,ml,9,117,0.06274,0.1,ci,ci38588800,2019-05-13T14:14:11.775Z,"27km ENE of Coso Junction, CA",earthquake,0.3,0.81,0.108,8,reviewed,ci,ci
2019-05-11T03:25:30.417Z,63.3721,-147.8528,81.7,1.8,ml,,,,0.82,ak,ak01960pc6r4,2019-05-11T03:30:38.823Z,"54km E of Cantwell, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-05-11T03:22:14.600Z,33.673,-117.3768333,7.91,0.73,ml,19,76,0.04748,0.25,ci,ci38588792,2019-05-13T14:14:46.400Z,"5km W of Lake Elsinore, CA",earthquake,0.47,0.91,0.17,17,reviewed,ci,ci
2019-05-11T03:03:29.950Z,36.1193333,-117.6663333,1.87,1.52,ml,17,114,0.07304,0.11,ci,ci38588784,2019-05-13T14:14:51.990Z,"27km ENE of Coso Junction, CA",earthquake,0.22,0.38,0.15,24,reviewed,ci,ci
2019-05-11T03:03:04.450Z,51.8035,-178.8251667,7.25,0.22,ml,5,179,0.01979,0.1,av,av61994811,2019-05-13T18:38:05.600Z,"47km W of Tanaga Volcano, Alaska",earthquake,0.77,0.84,0.071,5,reviewed,av,av
2019-05-11T02:58:09.210Z,17.742,-68.6333,114,2.89,md,12,245,0.812,0.46,pr,pr2019131003,2019-05-11T21:32:16.040Z,"110km S of Boca de Yuma, Dominican Republic",earthquake,6.75,5.8,0.48,12,reviewed,pr,pr
2019-05-11T02:38:51.350Z,19.0478,-64.9315,40,2.54,md,9,336,1.2891,0.2,pr,pr2019131002,2019-05-11T21:19:02.040Z,"73km NNW of Road Town, British Virgin Islands",earthquake,2.27,11.88,0.14,7,reviewed,pr,pr
2019-05-11T02:32:35.960Z,36.1186667,-117.6673333,1.88,2.13,ml,33,51,0.07369,0.13,ci,ci38588760,2019-05-13T14:55:43.340Z,"26km ENE of Coso Junction, CA",earthquake,0.14,0.24,0.158,38,reviewed,ci,ci
2019-05-11T02:27:34.670Z,36.1138333,-117.6696667,1.25,-0.02,ml,8,198,0.1176,0.1,ci,ci38588744,2019-05-13T18:43:52.246Z,"26km ENE of Coso Junction, CA",earthquake,0.28,0.4,0.189,5,reviewed,ci,ci
2019-05-11T02:22:07.400Z,36.1181667,-117.6653333,1.34,1.84,ml,22,114,0.07422,0.12,ci,ci38588736,2019-05-13T14:16:17.480Z,"27km ENE of Coso Junction, CA",earthquake,0.24,0.44,0.155,25,reviewed,ci,ci
2019-05-11T02:20:09.721Z,63.0177,-151.5746,0,1.5,ml,,,,0.88,ak,ak01960opmz0,2019-05-11T02:24:36.527Z,"107km NW of Talkeetna, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-05-11T02:17:16.804Z,66.5175,-150.101,5.2,1.3,ml,,,,0.9,ak,ak01960op0dd,2019-05-11T02:22:55.828Z,"82km S of Coldfoot, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-05-11T02:10:24.306Z,66.2917,-157.2139,0.1,1.6,ml,,,,0.67,ak,ak01960onixb,2019-05-11T02:14:33.578Z,"70km SSW of Kobuk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-05-11T02:09:12.990Z,17.9645,-66.1555,15,1.9,md,9,192,0.0487,0.19,pr,pr2019131001,2019-05-11T05:37:25.675Z,"1km NE of Jobos, Puerto Rico",earthquake,0.62,0.76,0.5,8,reviewed,pr,pr
2019-05-11T02:08:42.800Z,35.7528333,-118.174,14.7,0.59,ml,10,98,0.07976,0.13,ci,ci38588704,2019-05-13T14:15:31.059Z,"23km E of Kernville, CA",earthquake,0.52,0.95,0.128,5,reviewed,ci,ci
2019-05-11T02:04:18.870Z,37.5441667,-118.8346667,3.91,0.83,md,17,125,0.04599,0.05,nc,nc73180105,2019-05-13T17:19:03.332Z,"14km W of Toms Place, CA",earthquake,0.36,0.66,0.186,16,reviewed,nc,nc
2019-05-11T02:00:56.836Z,12.9162,-90.2363,35,4.3,mb,,200,1.702,1.13,us,us70003jmg,2019-05-11T02:25:59.040Z,"86km SSW of Acajutla, El Salvador",earthquake,8,2,0.071,58,reviewed,us,us
2019-05-11T01:59:09.450Z,36.1191667,-117.6648333,1.41,1.08,ml,12,115,0.07324,0.12,ci,ci38588688,2019-05-13T14:15:26.994Z,"27km ENE of Coso Junction, CA",earthquake,0.31,0.58,0.227,10,reviewed,ci,ci
2019-05-11T01:48:14.439Z,60.3994,-143.1383,8.9,0.9,ml,,,,0.3,ak,ak01960oa3cr,2019-05-11T20:58:14.178Z,"53km NW of Cape Yakataga, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-05-11T01:45:34.827Z,61.1184,-141.2139,13.8,1,ml,,,,0.37,ak,ak01960o9m7e,2019-05-11T01:56:39.735Z,"134km NNE of Cape Yakataga, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-05-11T01:41:16.646Z,60.7446,-140.3947,19.7,1.5,ml,,,,1.3,ak,ak01960o8pxd,2019-05-11T01:45:27.315Z,"135km NE of Cape Yakataga, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-05-11T01:41:13.510Z,19.2933,-67.0318,66,3.13,md,10,237,0.9865,0.45,pr,pr2019131000,2019-05-11T05:37:16.819Z,"87km N of Isabela, Puerto Rico",earthquake,4.68,11.35,0.23,10,reviewed,pr,pr
2019-05-11T01:37:44.650Z,36.1153333,-117.6663333,0.62,0.79,ml,18,75,0.07703,0.13,ci,ci38588672,2019-05-13T16:36:42.170Z,"26km ENE of Coso Junction, CA",earthquake,0.21,0.32,0.129,9,reviewed,ci,ci
2019-05-11T01:30:23.958Z,-1.8252,122.5919,10,4.6,mb,,106,0.798,0.78,us,us70003jm9,2019-05-11T01:54:03.040Z,"99km SSW of Luwuk, Indonesia",earthquake,6.4,1.8,0.173,10,reviewed,us,us
2019-05-11T01:28:40.370Z,33.4256667,-116.3735,12.19,0.78,ml,21,155,0.1068,0.21,ci,ci38588648,2019-05-13T14:15:42.470Z,"19km N of Borrego Springs, CA",earthquake,0.48,1.01,0.131,15,reviewed,ci,ci
2019-05-11T01:24:39.176Z,66.3033,-157.2249,9.3,1.3,ml,,,,0.71,ak,ak01960o54i5,2019-05-11T01:30:03.859Z,"69km SSW of Kobuk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-05-11T01:22:23.790Z,37.673,-118.8733333,-1.26,0.49,md,9,199,0.03146,0.05,nc,nc73180100,2019-05-13T17:09:05.277Z,"10km ENE of Mammoth Lakes, CA",earthquake,1.01,0.32,0.182,6,reviewed,nc,nc
2019-05-11T01:15:27.873Z,63.3609,-145.3579,4.8,1.3,ml,,,,0.38,ak,ak01960o366r,2019-05-11T01:18:41.226Z,"57km S of Deltana, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-05-11T01:08:20.270Z,38.7965012,-122.8181686,4.78,0.56,md,8,135,0.01355,0.01,nc,nc73180095,2019-05-11T01:32:02.374Z,"6km WNW of The Geysers, CA",earthquake,0.79,3.46,,1,automatic,nc,nc
2019-05-11T00:57:57.780Z,36.1333333,-117.6635,7.67,0.51,ml,13,95,0.05918,0.12,ci,ci38588616,2019-05-13T14:50:23.373Z,"27km ENE of Coso Junction, CA",earthquake,0.3,0.82,0.04,4,reviewed,ci,ci
2019-05-11T00:47:02.910Z,37.8985,-122.2196667,2.88,0.81,md,13,123,0.01474,0.04,nc,nc73180085,2019-05-13T23:36:02.735Z,"4km NW of Orinda, CA",earthquake,0.6,0.75,0.162,10,reviewed,nc,nc
2019-05-11T00:42:17.340Z,36.1188333,-117.6653333,1.45,1.61,ml,22,76,0.07356,0.16,ci,ci38588608,2019-05-11T00:56:29.130Z,"27km ENE of Coso Junction, CA",earthquake,0.3,0.49,0.128,25,reviewed,ci,ci
2019-05-11T00:31:25.990Z,46.7951666666667,-122.377,-0.47,1.58,ml,17,63,,0.2,uw,uw61522272,2019-05-14T19:32:43.340Z,"11km SW of Eatonville, Washington",explosion,0.43,31.61,0.177263494295133,11,reviewed,uw,uw
2019-05-11T00:28:06.880Z,63.2374,-149.5485,0.1,1.8,ml,,,,0.85,ak,ak01960nkh9s,2019-05-11T00:31:52.358Z,"34km WSW of Cantwell, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-05-11T00:14:54.070Z,38.8126678,-122.8243332,1.9,1.16,md,20,61,0.01337,0.05,nc,nc73180070,2019-05-11T03:38:03.040Z,"7km NW of The Geysers, CA",earthquake,0.25,0.46,0.11,5,automatic,nc,nc
2019-05-11T00:14:07.230Z,37.893,-122.2196667,3.87,1.05,md,31,120,0.009414,0.06,nc,nc73180065,2019-05-13T23:14:02.187Z,"4km WNW of Orinda, CA",earthquake,0.32,0.2,0.163,22,reviewed,nc,nc
2019-05-11T00:12:24.850Z,38.8160019,-122.8239975,1.96,0.56,md,9,93,0.008193,0.03,nc,nc73180060,2019-05-11T00:30:03.960Z,"7km NW of The Geysers, CA",earthquake,0.45,1.08,,1,automatic,nc,nc
2019-05-11T00:04:15.280Z,36.124,-117.6676667,2.78,2.61,ml,38,53,0.06836,0.14,ci,ci38588544,2019-05-11T01:01:23.340Z,"27km ENE of Coso Junction, CA",earthquake,0.17,0.57,0.122,25,reviewed,ci,ci
2019-05-10T23:59:41.052Z,32.6987,132.3236,35,4.9,mww,,36,1.289,0.77,us,us70003jl5,2019-05-11T10:15:26.989Z,"46km SW of Sukumo, Japan",earthquake,6,1.9,0.073,18,reviewed,us,us
2019-05-10T23:58:01.220Z,36.121,-117.6668333,2.32,1.13,ml,24,70,0.07137,0.11,ci,ci38588528,2019-05-11T00:50:48.226Z,"27km ENE of Coso Junction, CA",earthquake,0.16,0.34,0.162,13,reviewed,ci,ci
2019-05-10T23:55:38.340Z,18.0028,-67.1278,7,1.62,md,3,261,0.0186,0.12,pr,pr2019130012,2019-05-11T05:37:01.211Z,"5km ESE of Boqueron, Puerto Rico",earthquake,1.73,0.53,0.11,3,reviewed,pr,pr
2019-05-10T23:53:33.900Z,37.8953333,-122.2233333,3.88,1.49,md,33,101,0.01131,0.08,nc,nc73180050,2019-05-13T22:43:03.001Z,"4km WNW of Orinda, CA",earthquake,0.22,0.16,0.226,26,reviewed,nc,nc
2019-05-10T23:52:45.910Z,60.2757,-150.9325,51.4,4.2,ml,,,,0.57,ak,ak0195zdvbuz,2019-05-14T05:23:41.040Z,"23km ESE of Cohoe, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2019-05-10T23:52:03.380Z,34.0288333,-117.155,15.15,1.12,ml,46,63,0.03598,0.12,ci,ci38588520,2019-05-11T00:49:08.890Z,"4km SE of Redlands, CA",earthquake,0.16,0.25,0.24,19,reviewed,ci,ci
2019-05-10T23:41:12.170Z,38.8273315,-122.8531647,1.39,0.58,md,10,73,0.01478,0.03,nc,nc73180045,2019-05-11T00:09:04.835Z,"10km WNW of The Geysers, CA",earthquake,0.29,1.33,,1,automatic,nc,nc
2019-05-10T23:35:11.150Z,38.7771683,-122.7685013,1.46,0.59,md,7,136,0.006788,0.02,nc,nc73180040,2019-05-10T23:59:02.767Z,"1km W of The Geysers, CA",earthquake,0.81,1.35,0.27,2,automatic,nc,nc
2019-05-10T23:34:19.980Z,17.981,-67.0575,13,1.43,md,3,166,0.0176,0.24,pr,pr2019130011,2019-05-11T05:36:45.283Z,"1km WNW of La Parguera, Puerto Rico",earthquake,2.09,1.44,0.09,2,reviewed,pr,pr
2019-05-10T23:28:07.900Z,33.494,-116.7831667,3.9,0.6,ml,30,33,0.02328,0.12,ci,ci38588480,2019-05-11T00:05:29.182Z,"10km NE of Aguanga, CA",earthquake,0.16,0.3,0.11,17,reviewed,ci,ci
2019-05-10T23:22:55.140Z,32.9133333,-115.5283333,8.02,1.94,ml,39,66,0.02969,0.28,ci,ci38588472,2019-05-14T15:16:07.580Z,"7km S of Brawley, CA",earthquake,0.27,0.47,0.259,33,reviewed,ci,ci
2019-05-10T23:22:01.477Z,66.3019,-157.2205,0,1.5,ml,,,,1.07,ak,ak0195zdosz7,2019-05-10T23:34:07.248Z,"69km SSW of Kobuk, Alaska",earthquake,,0.5,,,automatic,ak,ak
